time,odom_stamp,imu_stamp,x,y,yaw,vx,vy,vyaw,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1764611073.5921323,524.918000000,524.914000000,2.0001761011336376,-5.8281414582162555e-06,6.623961629015175e-05,-8.886660109730968e-06,7.87819562688627e-06,-2.7480486661446573e-07,0.0004277034611364676,0.0006295789240844191,0.0004418702537170221,-0.05323832210393059,0.01180068915678524,9.021074817506523
1764611073.6254303,524.952000000,524.949000000,2.0001761364633635,-5.828331633760809e-06,6.625044832357341e-05,-7.633667760885513e-06,7.74883152200025e-06,9.480330407779309e-08,0.0005980078938472566,0.0008084984165211864,-0.00010755780282961212,-0.03015544287538922,0.005164103962569423,9.263204647562365
1764611073.6601148,524.986000000,524.984000000,2.000176158549006,-5.828056886901078e-06,6.626852622759893e-05,-7.781214649794011e-06,8.216685443074969e-06,1.46789669483432e-08,0.0003263794931732373,0.0006194795154560288,0.0002862132172233783,-0.054002872049561765,-0.0018971285727812492,10.414641196433696
1764611073.6938298,525.20000000,525.19000000,2.0001761886078584,-5.829473800269947e-06,6.628008561794979e-05,-3.5151545416279546e-06,7.786055135911842e-06,-4.81221705592396e-08,0.0005769029974461291,0.0006544086726837734,8.80603246285997e-05,-0.07828964125912585,0.004654322839303631,9.274157006136203
1764611073.7279563,525.54000000,525.49000000,2.0001761964546225,-5.829291842622827e-06,6.629003942605444e-05,-1.013549978468327e-05,7.894577955595215e-06,-1.0135788819237708e-07,0.0004782888703575587,0.0005925649915951972,-0.0001489263616807584,-0.039074673966229205,-0.0038806273499115643,8.991487867840712
1764611073.7617278,525.88000000,525.84000000,2.000176198524078,-5.8293954600773134e-06,6.629836608371122e-05,-7.391363854657834e-06,7.77613982114899e-06,-1.957775492486539e-07,0.00048223235652436296,0.0007225352860096409,-8.39684098668673e-05,-0.06292537799460833,0.006155967344381584,10.540300708683628
1764611073.7961578,525.122000000,525.119000000,2.000176208073586,-5.829353574296182e-06,6.630522100633529e-05,-3.805970261194664e-06,7.756340903410337e-06,-2.5753209542888214e-07,0.00038627964110937496,0.0007149447963217565,-0.0001307049500747614,-0.07901609129908048,-0.00685831522434543,9.766886076692014
1764611073.8299527,525.156000000,525.154000000,2.0001761955883204,-5.828570948088437e-06,6.631145596563823e-05,-1.0484192900732219e-05,7.903374541548313e-06,-3.5228186507549485e-07,0.0006355831259026211,0.0003234515403264832,3.553659884632041e-05,-0.04900935410189518,0.011093308381515447,9.647051324037134
1764611073.8651757,525.190000000,525.189000000,2.0001761806818403,-5.831507295377487e-06,6.631865431668272e-05,-6.696445947742299e-06,6.700226994190949e-06,-2.7777768240240783e-08,0.0005193987118485535,0.0005785642701070142,-0.000656449759308725,-0.03304685035895013,0.008355795601727792,10.308078293798385
1764611073.8989782,525.224000000,525.219000000,2.0001761736366452,-5.8289384998259946e-06,6.632168762297026e-05,-9.770473488458392e-06,7.752286403896213e-06,-6.548298777389844e-07,0.0004156097670880366,0.0006888127450303744,1.2354318902652844e-05,-0.04033211587307849,0.014658310444738663,9.48438231378716
1764611073.9329352,525.258000000,525.254000000,2.000176159359908,-5.828809040251379e-06,6.631382748223711e-05,-9.416320568732313e-06,7.904038271797907e-06,-7.700358504485079e-07,0.00016141864260870147,0.0007693629631544478,0.00011514327360224635,-0.02154816171664628,-0.001648209912929406,9.616888382757729
1764611073.967094,525.292000000,525.289000000,2.0001761650146634,-5.829324463309385e-06,6.629948421243947e-05,-6.398657211258978e-06,7.706316141362635e-06,-7.8939536749106e-07,0.00041296713028392436,0.000989171303402434,-0.00016627563899447058,-0.040572876819615966,-0.01306831142320887,10.295073267197786
1764611074.000597,525.326000000,525.324000000,2.000176189542627,-5.829952470833635e-06,6.629494314321386e-05,-3.2508578361966175e-06,7.730182716204995e-06,-2.3946918661235434e-07,0.00041750086672546696,0.0005254371224158392,6.999857470630195e-05,-0.02903629526309747,0.02122896194573555,9.481833257985961
1764611074.0341668,525.360000000,525.359000000,2.000176206003735,-5.82934604492001e-06,6.630801116636689e-05,-6.722566265993691e-06,7.824993100207584e-06,4.792343247367896e-08,0.00036646401906699375,0.000852385692994071,5.344473787030343e-05,-0.0746435972546544,0.010313818292119945,10.288446742681453
1764611074.0699887,525.394000000,525.389000000,2.000176240999816,-5.829626219323142e-06,6.632228481473342e-05,-9.262692956474244e-06,7.838798875727804e-06,-5.5892523056764124e-08,2.7546629604794227e-06,0.000706070931443528,0.00030557835336912675,-0.04919140409781807,-0.014289292918238567,8.80528618142574
1764611074.1048486,525.428000000,525.424000000,2.0001762650432076,-5.829748642148658e-06,6.632835457167136e-05,-6.15162132421794e-06,7.73193016126465e-06,-4.191201422913004e-07,0.00047040889052395163,0.0009093419349587476,6.687947893418602e-05,-0.04847558401654368,0.02832940928822411,10.355564965572645
1764611074.1389108,525.462000000,525.459000000,2.000176294562076,-5.830203582587667e-06,6.63294752344596e-05,-4.077800129951761e-06,7.734362885677722e-06,-3.117294055550494e-07,0.00047215655769502514,0.0004181614603393704,-0.00010323448921091426,-0.03410044382797771,0.02058284269468934,9.459470885674255
1764611074.1727762,525.496000000,525.494000000,2.000176298097955,-5.829537613669347e-06,6.633615971006325e-05,-9.077271543776659e-06,7.244402233785617e-06,-1.2695364908150385e-07,0.00042051921628501806,0.0005211034416747807,-3.4856432070415748e-06,-0.0710494365137679,0.0009126425151918163,9.948624077386661
1764611074.206864,525.530000000,525.529000000,2.0001763043226095,-5.831768808030401e-06,6.634892622504165e-05,-4.508859267210164e-06,7.456130117038263e-06,1.0594452915024286e-07,0.0004780276170574407,0.0007463480038845944,-0.00023281615099001002,-0.05077532113122826,0.0028723222721453354,10.174827375952459
